baseline,K,query_id,trial_type,trial_idx,elapsed_ms,mem_peak_mb,mem_delta_mb,status,error_type,error_msg,timeout_ms,eval_ms,artifact_load_ms,artifact_parse_ms,stamp_ms,bin_ms,local_sat_ms,prop_ms,prop_iters,decode_ms,ctid_map_ms,filter_ms,rows_seen,rows_passed,policy_total_ms
rls_with_index,15,8,cold,0,60.528,81.883,65.625,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,8,hot,1,80.977,82.539,66.500,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,8,hot,2,60.605,82.320,65.844,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,8,hot,3,60.547,81.664,65.406,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,8,hot,4,60.804,81.883,65.625,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,8,hot,5,60.727,82.102,65.625,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,1,cold,0,20.125,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,1,hot,1,20.185,15.820,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,1,hot,2,20.220,15.820,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,1,hot,3,20.130,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,1,hot,4,20.167,15.820,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,1,hot,5,20.153,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,2,cold,0,20.166,15.602,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,2,hot,1,20.473,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,2,hot,2,20.173,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,2,hot,3,20.134,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,2,hot,4,20.163,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,2,hot,5,20.256,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,4,hot,4,60012.523,119.379,103.215,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,3,cold,0,60001.593,111.184,94.707,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,4,hot,5,60010.578,119.367,102.891,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,5,cold,0,2489.237,179.461,163.203,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,5,hot,1,2485.134,179.422,163.164,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,5,hot,2,2500.630,179.992,163.766,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,5,hot,3,2434.572,179.840,163.363,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,5,hot,4,2468.765,180.418,164.160,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,5,hot,5,2450.627,180.973,164.496,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,6,cold,0,2470.587,180.957,164.918,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,6,hot,1,2443.174,181.398,165.141,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,6,hot,2,2482.787,181.238,165.191,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,6,hot,3,2471.386,181.938,165.461,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,6,hot,4,2469.937,181.434,165.613,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,6,hot,5,2443.822,182.027,165.988,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,7,cold,0,20.159,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,7,hot,1,20.166,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,7,hot,2,20.232,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,7,hot,3,20.202,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,7,hot,4,20.249,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,7,hot,5,20.292,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,8,cold,0,60.654,82.102,65.625,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,8,hot,1,80.852,82.977,66.500,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,8,hot,2,60.728,81.227,65.188,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,8,hot,3,60.711,81.883,65.406,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,8,hot,4,80.881,82.758,66.500,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_with_index,15,8,hot,5,80.956,83.195,66.719,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,1,cold,0,20.243,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,1,hot,1,20.174,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,1,hot,2,20.170,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,1,hot,3,20.127,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,1,hot,4,20.168,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,1,hot,5,20.130,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,2,cold,0,20.117,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,2,hot,1,20.217,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,2,hot,2,20.128,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,2,hot,3,20.164,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,2,hot,4,20.118,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,2,hot,5,20.178,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,3,hot,1,60015.839,110.848,94.590,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,3,cold,0,60002.554,109.059,92.801,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,3,hot,2,60013.889,110.863,94.387,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,3,hot,1,60019.048,109.035,92.559,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,3,hot,3,60003.352,110.602,94.344,error,timeout,ERROR:  canceling statement due to statement timeout,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
rls_no_index,15,3,hot,4,20.182,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,1,cold,0,20.187,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,1,hot,1,20.176,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,1,hot,2,20.133,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,1,hot,3,20.165,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,1,hot,4,20.172,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,1,hot,5,20.130,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,2,cold,0,20.135,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,2,hot,1,20.170,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,2,hot,2,20.134,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,2,hot,3,20.125,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,2,hot,4,20.170,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,2,hot,5,20.123,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,3,cold,0,20.111,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,3,hot,1,20.244,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,3,hot,2,20.157,16.695,0.219,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,3,hot,3,20.119,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,3,hot,4,20.164,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,3,hot,5,20.275,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,4,cold,0,20.127,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,4,hot,1,20.250,15.602,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,4,hot,2,20.178,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,4,hot,3,20.131,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,4,hot,4,20.127,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,4,hot,5,20.252,16.477,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,5,cold,0,60.733,64.164,47.688,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,5,hot,1,60.695,53.227,37.188,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,5,hot,2,60.821,66.352,50.094,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,5,hot,3,60.616,59.352,42.875,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,5,hot,4,60.746,52.789,36.312,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,5,hot,5,60.744,52.570,36.094,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,6,cold,0,60.785,48.852,33.031,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,6,hot,1,60.734,44.914,28.875,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,6,hot,2,81.031,67.664,51.406,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,6,hot,3,60.676,47.758,31.500,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,6,hot,4,80.974,68.539,52.062,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,6,hot,5,60.721,45.352,29.312,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,7,cold,0,20.223,16.258,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,7,hot,1,20.133,15.820,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,7,hot,2,20.130,15.820,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,7,hot,3,20.132,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,7,hot,4,20.128,16.039,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,7,hot,5,20.125,15.820,0.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,8,cold,0,80.853,56.508,40.031,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,8,hot,1,81.059,58.258,42.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,8,hot,2,81.080,58.258,42.000,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,8,hot,3,80.975,58.039,41.562,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,8,hot,4,80.950,56.945,40.469,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
nopolicy,20,8,hot,5,80.816,58.039,41.781,ok,,,60000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0,0,0.000
ours,20,1,cold,0,40.233,39.328,16.289,ok,,,60000,0.401,3.201,3.036,2.921,0.256,2.435,0.000,0,0.000,0.316,0.866,15000,0,20.307
ours,20,1,hot,1,40.539,39.234,16.414,ok,,,60000,0.396,3.257,3.235,2.839,0.250,2.416,0.000,0,0.000,0.311,0.861,15000,0,22.464
ours,20,1,hot,2,40.277,39.465,16.426,ok,,,60000,0.411,1.914,2.640,2.822,0.251,2.466,0.000,0,0.000,0.309,0.861,15000,0,19.691
ours,20,1,hot,3,40.493,39.238,16.418,ok,,,60000,0.336,2.299,3.223,3.400,0.298,2.888,0.000,0,0.000,0.377,1.032,15000,0,23.189
ours,20,1,hot,4,40.434,39.969,17.367,ok,,,60000,0.271,1.889,2.761,2.825,0.271,2.405,0.000,0,0.000,0.311,0.863,15000,0,19.628
ours,20,1,hot,5,40.488,40.066,17.465,ok,,,60000,0.257,1.887,2.642,2.847,0.244,2.412,0.000,0,0.000,0.303,0.861,15000,0,19.239
ours,20,2,cold,0,40.376,39.633,17.031,ok,,,60000,0.279,1.868,2.906,2.950,0.256,2.709,0.000,0,0.000,0.362,1.033,3028,0,21.046
ours,20,2,hot,1,40.330,40.203,17.602,ok,,,60000,0.278,1.861,2.697,2.842,0.252,2.428,0.000,0,0.000,0.302,0.866,3028,0,19.518
ours,20,2,hot,2,40.391,40.258,17.438,ok,,,60000,0.270,1.889,2.664,2.827,0.249,2.439,0.000,0,0.000,0.301,0.869,3028,0,19.791
ours,20,2,hot,3,40.497,39.547,16.727,ok,,,60000,0.328,2.284,3.314,3.433,0.301,2.894,0.000,0,0.000,0.365,1.043,3028,0,23.670
