row_type,db,K,policy_ids,baseline,query_id,setup_ms,disk_overhead_bytes,cold_ms,cold_peak_rss_kb,hot1_ms,hot1_peak_rss_kb,hot2_ms,hot2_peak_rss_kb,hot3_ms,hot3_peak_rss_kb,hot4_ms,hot4_peak_rss_kb,hot5_ms,hot5_peak_rss_kb,hot_avg_ms,hot_avg_peak_rss_kb,status,error_type,error_msg
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,21,,,211.442,52256,90.824,54328,,,,,,,,,90.824,54328,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,21,,,60.668,35012,60.510,36548,,,,,,,,,60.510,36548,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",ours,22,,,30.953,24328,30.640,39236,,,,,,,,,30.640,39236,ok,,
query,tpch0_01,10,"1,2,3,4,5,6,7,8,9,10",rls_with_index,22,,,30.528,17004,30.345,22152,,,,,,,,,30.345,22152,ok,,
setup,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,__setup__,3067.584,3869075,,,,,,,,,,,,,,,ok,,
setup,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,__setup__,345.418,9641984,,,,,,,,,,,,,,,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,1,,,272.021,46132,60.875,59956,,,,,,,,,60.875,59956,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,1,,,30.605,17024,30.443,37328,,,,,,,,,30.443,37328,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,2,,,30.986,24348,30.720,31028,,,,,,,,,30.720,31028,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,2,,,30.517,17024,30.398,23764,,,,,,,,,30.398,23764,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,3,,,241.728,47352,60.809,52076,,,,,,,,,60.809,52076,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,3,,,30.599,17024,30.424,36376,,,,,,,,,30.424,36376,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",ours,4,,,241.789,47064,60.855,51272,,,,,,,,,60.855,51272,ok,,
query,tpch0_01,15,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",rls_with_index,4,,,30.592,17024,30.441,37816,,,,,,,,,30.441,37816,ok,,
